
  Karnataka Societies Registration Act, 1960: 2

  Karnataka Societies Registration Act, 1960: 2

  Karnataka State Civil Services Regulation of Promotion, Pay and Pension Act, 1973: 2

  Karnataka Town and Country Planning Act, 1961: 2

  Karnataka Urban Development Authorities Act, 1987: 2

  Kerala Scheduled Castes and Scheduled Tribes Regulation of Issue of Community Certificates Act, 1996: 2

  Kerala Cooperative Societies Act, 1969: 2

  Kerala Cooperative Societies Act, 1969: 2

  Kerala Compensation for Tenants Improvements Act, 1958: 2

  Kerala Industrial Establishments National and Festival Holidays Act, 1958: 2

  Kerala Joint Hindu Family System Abolition Act, 1975: 2

  Kerala Joint Hindu Family System Abolition Act, 1975: 2

  Kerala Municipality Act, 1994: 2

  Kerala Revenue Recovery Act, 1968: 2

  Kerala Self Financing Professional Colleges Prohibition of Capitation Fees and Procedure for Admission and Fixation of Fees Act, 2004: 2

  Kerala State Commission for Backward Classes Act, 1993: 2

  Lokpal and Lokayuktas Act, 2013: 2

  Madhya Bharat Zamindari Abolition Act, 1951: 2

  Madhya Pradesh Agricultural Cattle Preservation Act, 1959: 2

  Madhya Pradesh Cooperative Societies Act, 1960: 2

  Madhya Pradesh Electricity Duty Act, 1949: 2

  Madhya Pradesh Extension of Laws Act, 1958: 2

  Madhya Pradesh Krishi Upaj Mandi Adhiniyam, 1972: 2

  Madhya Pradesh Local Authorities School Teachers Absorption in Government Service Act, 1963: 2

  Madhya Pradesh Vishwavidyalaya Adhiniyam, 1973: 2

  Maharashtra Apartment Ownership Act, 1970: 2

  Maharashtra Universities Act, 1994: 2

  Maharashtra Vexatious Litigation Prevention Act, 1971: 2

  Majority Act, 1875: 2

  Marine Insurance Act, 1963: 2

  Marine Products Export Development Authority Act, 1972: 2

  Motor Vehicles Amendment Act, 1994: 2

  MultiState Cooperative Societies Act, 1984: 2

  National Cadet Corps Act, 1948: 2

  National Investigation Agency Act, 2008: 2

  Negotiable Instruments Amendment and Miscellaneous Provisions Act, 2002: 2

  New Delhi Municipal Council Act, 1994: 2

  Northern India Canal and Drainage Act, 1873: 2

  Orissa General Clauses Act, 1937: 2

  Part B States Laws Act, 1951: 2

  Petroleum Act, 1934: 2

  Places of Worship Special Provisions Act, 1991: 2

  Prasar Bharati Broadcasting Corporation of India Act, 1990: 2

  Presidential and VicePresidential Elections Amendment Act, 1977: 2

  Prevention of Money Laundering Act, 2002: 2

  Prevention of Terrorism Act, 2002: 2

  Prisoners Attendance in Courts Act, 1955: 2

  Prisoners Act, 1900: 2

  Protection of Civil Rights Act, 1955: 2

  Provident Funds Act, 1925: 2

  Provincial Small Cause Courts Act, 1887: 2

  Provisional Collection of Taxes Act, 1931: 2

  Public Servants Inquiries Act, 1850: 2

  Punjab Agricultural University Act, 1961: 2

  Punjab Cooperative Societies Act, 1961: 2

  Punjab Courts Act, 1918: 2

  Punjab Courts Act, 1918: 2

  Punjab Home Guards Act, 1947: 2

  Punjab Laws Act, 1872: 2

  Punjab Nurses Registration Act, 1932: 2

  Punjab Panchayati Raj Act, 1994: 2

  Punjab Privately Managed Recognised Schools Employees Security of Service Act, 1979: 2

  Punjab State Election Commission Act, 1994: 2

  Punjab Temporary Taxation Act, 1962: 2

  Punjab University Act, 1947: 2

  Rajasthan Agricultural Produce Markets Act, 1961: 2

  Rajasthan Land Reforms and Resumption of Jagirs Act, 1952: 2

  Rajasthan Land Revenue Act, 1956: 2

  Rajasthan Motor Vehicles Taxation Act, 1951: 2

  Rajasthan Sales Tax Act, 1994: 2

  Rajasthan Tenancy Act, 1955: 2

  Redemption of Mortgages Punjab Act, 1913: 2

  Registration of Births and Deaths Act, 1969: 2

  Requisitioning and Acquisition of Immovable Property Act, 1952: 2

  Right of Children to Free and Compulsory Education Act, 2009: 2

  Right to Information Act, 2005: 2

  Road Transport Corporation Act, 1950: 2

  Scheduled Castes and Scheduled Tribes Orders Amendment Act, 1976: 2

  Securities Contracts Regulation Act, 1956: 2

  Seeds Act, 1966: 2

  Slum Areas Improvement and Clearance Act, 1956: 2

  Special Bearer Bonds Immunities and Exemptions Act, 1981: 2

  Special Marriage Act, 1954: 2

  State Financial Corporations Act, 1951: 2

  Sugarcane Cess Validation Act, 1961: 2

  Tamil Nadu Recognised Private Schools Regulation Act, 1973: 2

  Tamil Nadu Revenue Recovery Act, 1864: 2

  Taxation Laws Amendment Act, 1984: 2

  Tripura Land Revenue and Land Reforms Act, 1960: 2

  United Provinces Borstal Act, 1938: 2

  Usurious Loans Act, 1918: 2

  Uttar Pradesh Avas Evam Vikas Parishad Adhiniyam, 1965: 2

  Uttar Pradesh Children Act, 1951: 2

  Uttar Pradesh Consolidation of Holdings Act, 1953: 2

  Uttar Pradesh General Clauses Act, 1904: 2

  Uttar Pradesh Krishi Utpadan Mandi Adhiniyam, 1964: 2

  Uttar Pradesh Municipal Corporations Act, 1959: 2

  Uttar Pradesh Reorganisation Act, 2000: 2

  Uttar Pradesh Reorganisation Act, 2000: 2

  Warehousing Corporations Act, 1962: 2

  West Bengal Cooperative Societies Act, 1983: 2

  West Bengal Entertainments and Luxuries Hotels and Restaurants Tax Act, 1972: 2

  West Bengal Government Premises Regulation of Occupancy Act, 1984: 2

  West Bengal Land Development and Planning Act, 1948: 2

  West Bengal National Volunteer Force Act, 1949: 2

  West Bengal Sales Tax Act, 1994: 2

 Good Conduct Prisoners Probational Release Act, 1926: 3

  Maharashtra Local Authority Members Disqualification Act, 1986: 3

  Air Force Act, 1950: 3

  Airports Economic Regulatory Authority of India Act, 2008: 3

  Andhra Pradesh Agricultural Produce and Livestock Markets Act, 1966: 3

  Andhra Pradesh Telangana Area Land Revenue Act, 1317 F: 3

  Andhra Pradesh Telangana Area Tenancy and Agricultural Lands Act, 1950: 3

  Andhra Pradesh Land Grabbing Prohibition Act, 1982: 3

  Andhra Pradesh Land Reforms Ceiling on Agricultural Holdings Act, 1973: 3

  Andhra Pradesh Motor Vehicles Taxation Act, 1963: 3

  Armed Forces Assam and Manipur Special Powers Act, 1958: 3

  Assam General Sales Tax Act, 1993: 3

  Auroville Emergency Provisions Act, 1980: 3

  Benami Transactions Prohibition Act, 1988: 3

  Bengal Excise Act, 1909: 3

  Bharat Hydro Power Corporation Limited Acquisition and Transfer of Undertaking Act, 1996: 3

  Bihar Public Land Encroachment Act, 1956: 3

  Bombay Electricity Duty Act, 1958: 3

  Bombay Inferior Village Watans Abolition Act, 1958: 3

  Bombay Merged Territories Miscellaneous Alienations Abolition Act, 1955: 3

  Bombay Merged Territories and Areas Jagirs Abolition Act, 1953: 3

  Bombay Paragana and Kulkarni Watans Abolition Act, 1950: 3

  Central Educational Institutions Reservation in Admission Act, 2006: 3

  Central Reserve Police Force Act, 1949: 3

  Cess and Other Taxes on Minerals Validation Act, 1992: 3

  Chandernagore Merger Act, 1954: 3

  Charitable Endowments Act, 1890: 3

  Chennai Metropolitan Water Supply and Sewerage Act, 1978: 3

  Chhattisgarh Excise Act, 1915: 3

  Citizenship Act, 1955: 3

  Code of Civil Procedure Amendment Act, 1999: 3

  Commissions of Inquiry Act, 1952: 3

  Constitution Seventeenth Amendment Act, 1964: 3

  Constitution TwentyFifth Amendment Act, 1971: 3

  Cost and Works Accountants Act, 1959: 3

  Damodar Valley Corporation Act, 1948: 3

  Delhi Agricultural Produce Marketing Regulation Act, 1998: 3

  Delhi High Court Act, 1966: 3

  Delhi Police Act, 1978: 3

  Delhi Shops and Establishments Act, 1954: 3

  Delhi Value Added Tax Act, 2004: 3

  Delimitation Act, 2002: 3

  Direct Tax Laws Amendment Act, 1989: 3

  Displaced Persons Claims Act, 1950: 3

  Drugs and Cosmetics Amendment Act, 1964: 3

  East Punjab Refugees Registration of Land Claims Act, 1948: 3

  East Punjab Urban Rent Restriction Act Extension to Chandigarh Act, 1974: 3

  Electricity Amendment Act, 2007: 3

  Employment Exchanges Compulsory Notification of Vacancies Act, 1959: 3

  Expenditure Tax Act, 1987: 3

  Explosives Act, 1884: 3

  Extradition Act, 1962: 3

  Finance Act, 1960: 3

  Finance Act, 1965: 3

  Finance Act, 1966: 3

  Finance Act, 1971: 3

  Finance Act, 1974: 3

  Finance Act, 1986: 3

  Finance Act, 1999: 3

  Food Corporations Act, 1964: 3

  Food Corporations Act, 1964: 3

  Foreign Contribution Regulation Act, 1976: 3

  Foreign Marriage Act, 1969: 3

  Foreigners Order, 1948: 3

  Goa, Daman and Diu Absorbed Employees Act, 1965: 3

  Government Trading Taxation Act, 1926: 3

  Government of India Act, 1919: 3

  Gujarat Agricultural Lands Ceiling Act, 1960: 3

  Gujarat Cooperative Societies Act, 1961: 3

  Hindu Succession Karnataka Amendment Act, 1990: 3

  Hyderabad Tenancy and Agricultural Lands Act, 1950: 3

  Incometax Amendment Act, 1939: 3

  Indecent Representation of Women Prohibition Act, 1986: 3

  Indian Electricity Assam Amendment Act, 1973: 3

  Indian Medical Council Amendment Act, 1993: 3

  Indian Medical Council Amendment Act, 2001: 3

  Indian Merchandise Marks Act, 1889: 3

  Indian Oaths Act, 1873: 3

  Indian Passport Act, 1920: 3

  Indian Railway Companies Act, 1895: 3

  Indian Statistical Institute Act, 1959: 3

  Industrial Disputes Amendment Act, 1957: 3

  Industrial Disputes Amendment Act, 1964: 3

  Industrial Finance Corporation Transfer of Undertaking and Repeal Act, 1993: 3

  Inflammable Substances Act, 1952: 3

  Interest on Delayed Payments to Small Scale and Ancillary Industrial Undertakings Act, 1993: 3

  Jaipur Development Authority Act, 1982: 3

  Juvenile Justice Care and Protection of Children Act, 2015: 3

  Karnataka Cooperative Societies Act, 1959: 3

  Karnataka Educational Institutions Prohibition of Capitation Fee Act, 1984: 3

  Karnataka Excise Act, 1965: 3

  Karnataka Forest Act, 1963: 3

  Karnataka High Court Act, 1961: 3

  Karnataka Stamp Act, 1957: 3

  Karnataka Tax on Entry of Goods Act, 1979: 3

  Karnataka Urban Water Supply and Drainage Board Act, 1973: 3

  Kerala Revenue Recovery Act, 1968: 3

  Kerala Revenue Recovery Act, 1968: 3

  Khadi and Village Industries Commission Act, 1956: 3

  Kolkata Municipal Corporation Act, 1980: 3

  Land Acquisition Karnataka Extension and Amendment Act, 1961: 3

  Madhya Pradesh Ceiling on Agricultural Holdings Act, 1960: 3

  Madhya Pradesh Cooperative Societies Act, 1960: 3

  Madhya Pradesh Electricity Duty Act, 1949: 3

  Madhya Pradesh Excise Act, 1915: 3

  Madhya Pradesh Karadhan Adhiniyam, 1982: 3

  Madhya Pradesh Public Trusts Act, 1951: 3

  Madhya Pradesh Vidyut Sudhar Adhiniyam, 2000: 3

  Madras Aliyasantana Act, 1949: 3

  Madras Electricity Supply Undertakings Acquisition Act, 1954: 3

  Madras Electricity Supply Undertakings Acquisition Act, 1954: 3

  Maharashtra Industrial Development Act, 1961: 3

  Maharashtra Mathadi, Hamal and Other Manual Workers Regulation of Employment and Welfare Act, 1969: 3

  Maharashtra Medical Practitioners Act, 1961: 3

  Maharashtra Universities Act, 1994: 3

  Maharashtra Zilla Parishads and Panchayat Samitis Act, 1961: 3

  Malabar Tenancy Act, 1929: 3

  Maternity Benefit Act, 1961: 3

  Mental Health Act, 1987: 3

  Metro Railways Construction of Works Act, 1978: 3

  Motor Vehicles Amendment Act, 1994: 3

  Mysore General Clauses Act, 1899: 3

  Mysore General Clauses Act, 1899: 3

  National Capital Region Planning Board Act, 1985: 3

  National Commission for Minorities Act, 1992: 3

  National Highways Authority of India Act, 1988: 3

  National Security Amendment Act, 1987: 3

  National Security Second Amendment Act, 1984: 3

  Newspaper Price and Page Act, 1956: 3

  NorthEastern Areas Reorganisation Act, 1971: 3

  Oilfields Regulation and Development Act, 1948: 3

  Opium and Revenue Laws Extension of Application Act, 1950: 3

  Orissa Additional Sales Tax Amendment Act, 1979: 3

  Orissa Estates Abolition Act, 1951: 3

  Orissa Forest Act, 1972: 3

  Parsi Marriage and Divorce Act, 1936: 3

  Part B States Laws Act, 1951: 3

  Partition Act, 1893: 3

  Pensions Act, 1871: 3

  Pondicherry Administration Act, 1962: 3

  Pondicherry Administration Act, 1962: 3

  Prasar Bharati Broadcasting Corporation of India Act, 1990: 3

  Prevention of Blackmarketing and Maintenance of Supplies of Essential Commodities Act, 1980: 3

  Prize Chits and Money Circulation Schemes Banning Act, 1978: 3

  Prize Competitions Act, 1955: 3

  Produce Cess Act, 1966: 3

  Provident Funds Act, 1925: 3

  Pudukkottai Settlement of Inams Act, 1955: 3

  Punjab Ayurvedic and Unani Practitioners Act, 1963: 3

  Punjab Custom Power to Contest Act, 1920: 3

  Punjab Motor Vehicles Taxation Act, 1924: 3

  Punjab Municipal Corporation Act, 1976: 3

  Punjab Preemption Repeal Act, 1973: 3

  Punjab Special Powers Press Act, 1956: 3

  Punjab Urban Rent Restriction Act, 1941: 3

  Rajasthan Land Reforms and Resumption of Jagirs Act, 1952: 3

  Rajasthan Public Demands Recovery Act, 1952: 3

  Rajasthan Zamindari and Biswedari Abolition Act, 1959: 3

  Registration and Other Related Laws Amendment Act, 2001: 3

  Representation of the People Third Amendment Act, 2002: 3

  Requisitioned Land Continuance of Powers Act, 1947: 3

  Rights of Persons with Disabilities Act, 2016: 3

  Rubber Act, 1947: 3

  Sales Promotion Employees Conditions of Service Act, 1976: 3

  Securities Laws Amendment Act, 2014: 3

  Sick Industrial Companies Special Provisions Amendment Act, 1993: 3

  Sick Industrial Companies Special Provisions Repeal Act, 2003: 3

  State of Nagaland Act, 1962: 3

  Tamil Nadu Additional Sales Tax Act, 1970: 3

  Tamil Nadu General Clauses Act, 1891: 3

  Tamil Nadu Industrial Establishments Conferment of Permanent Status to Workmen Act, 1981: 3

  Tamil Nadu Private Colleges Regulation Act, 1976: 3

  Tamil Nadu Recognised Private Schools Regulation Act, 1973: 3

  Tamil Nadu Revenue Recovery Act, 1864: 3

  Tamil Nadu Value Added Tax Act, 2006: 3

  Taxation Laws Amendment and Miscellaneous Provisions Act, 1986: 3

  Taxation Laws Amendment Act, 1970: 3

  Territorial Waters, Continental Shelf, Exclusive Economic Zone and Other Maritime Zones Act, 1976: 3

  Territorial Waters, Continental Shelf, Exclusive Economic Zone and Other Maritime Zones Act, 1976: 3

  UP Electricity Duty Act, 1952: 3

  Union Territories Laws Act, 1950: 3

  Unit Trust of India Transfer of Undertaking and Repeal Act, 2002: 3

  United Nations Security Council Act, 1947: 3

  Uttar Pradesh Children Act, 1951: 3

  Uttar Pradesh Imposition of Ceiling on Land Holdings Amendment Act, 1972: 3

  Uttar Pradesh Motor Vehicles Taxation Act, 1997: 3

  Uttar Pradesh Reorganisation Act, 2000: 3

  Value Added Tax Act, 2002: 3

  Vegetable Oils Cess Act, 1983: 3

  West Bengal NonAgricultural Tenancy Act, 1949: 3

  West Bengal Premises Tenancy Act, 1997: 3

  Air Prevention and Control of Pollution Act, 1981: 3

  Air Corporations Transfer of Undertakings and Repeal Act, 1994: 3

  Air Corporations Act, 1953: 3

  Aircraft Act, 1934: 3

  Aligarh Muslim University Act, 1920: 3

  All India Institute of Medical Sciences Act, 1956: 3

  Andhra Pradesh Andhra Area Inams Abolition and Conversion into Ryotwari Act, 1956: 3

  Andhra Pradesh Andhra Area Tenancy Act, 1956: 3

  Andhra Pradesh Telangana Area Abolition of Inams Act, 1955: 3

  Arbitration and Conciliation Amendment Act, 2015: 3

  Armed Forces Special Powers Act, 1958: 3

  Assam Agricultural Incometax Act, 1939: 3

  Assam Excise Act, 1910: 3

  Assam General Sales Tax Act, 1993: 3

  Bengal, Agra and Assam Civil Courts Act, 1887: 3

  Bihar Molasses Control Act, 1947: 3

  Biological Diversity Act, 2002: 3

  Bombay Prevention of Fragmentation and Consolidation of Holdings Act, 1947: 3

  Bombay Prevention of Gambling Act, 1887: 3

  Bombay Relief Undertakings Special Provisions Act, 1958: 3

  Bombay Shops and Establishments Act, 1948: 3

  Border Security Force Act, 1968: 3

  Building and Other Construction Workers Regulation of Employment and Conditions of Service Act, 1996: 3

  Building and Other Construction Workers Regulation of Employment and Conditions of Service Act, 1996: 3

  Carriers Act, 1865: 3

  Cattle Trespass Act, 1871: 3

  Central Excises and Customs Laws Amendment Act, 1991: 3

  Central Sales Tax Amendment Act, 1972: 3

  Charitable and Religious Trusts Act, 1920: 3

  Children Act, 1960: 3

  Cinematograph Act, 1918: 3

  Coal Mines Conservation and Development Act, 1974: 3

  Coal Mines Nationalisation Amendment Act, 1976: 3

  Code of Civil Procedure Amendment Act, 1999: 3

  Code of Criminal Procedure Amendment Act, 2001: 3

  Coir Industry Act, 1953: 3

  Coking Coal Mines Nationalisation Act, 1972: 3

  Companies Amendment Act, 1985: 3

  Companies Second Amendment Act, 2002: 3

  Competition Act, 2002: 3

  Constitution FiftySecond Amendment Act, 1985: 3

  Constitution FortyFourth Amendment Act, 1978: 3

  Constitution Fourth Amendment Act, 1955: 3

  Constitution Ninth Amendment Act, 1960: 3

  Constitution Seventh Amendment Act, 1956: 3

  Constitution Thirtieth Amendment Act, 1972: 3

  Consumer Protection Amendment Act, 1993: 3

  Criminal Law Amendment Act, 2013: 3

  Delhi Police Act, 1978: 3

  Delhi Sales Tax Act, 1975: 3

  Delhi Shops and Establishments Act, 1954: 3

  Delimitation Act, 1972: 3

  Designs Act, 1911: 3

  Employment Exchanges Compulsory Notification of Vacancies Act, 1959: 3

  Equal Remuneration Act, 1976: 3

  Explosives Act, 1884: 3

  Fatal Accidents Act, 1855: 3

  Finance No2 Act, 1998: 3

  Finance Act, 1951: 3

  Finance Act, 1953: 3

  Finance Act, 1958: 3

  Finance Act, 1963: 3

  Finance Act, 1964: 3

  Finance Act, 1965: 3

  Finance Act, 1966: 3

  Finance Act, 1978: 3

  Finance Act, 1979: 3

  Finance Act, 1986: 3

  Finance Act, 1988: 3

  Finance Act, 2002: 3

  Foreign Awards Recognition and Enforcement Act, 1961: 3

  Foreign Trade Development and Regulation Act, 1992: 3

  Foreign Trade Development and Regulation Act, 1992: 3

  Goa, Daman and Diu Absorbed Employees Act, 1965: 3

  Gujarat Panchayats Act, 1961: 3

  Haryana Development and Regulation of Urban Areas Act, 1975: 3

  Haryana Housing Board Act, 1971: 3

  Haryana Panchayati Raj Act, 1994: 3

  Haryana Urban Development Authority Act, 1977: 3

  Hyderabad Tenancy and Agricultural Lands Act, 1950: 3

  Hyderabad Tenancy and Agricultural Lands Act, 1950: 3

  Indian Divorce Act, 1869: 3

  Indian Incometax Act, 1918: 3

  Indian Medicine Central Council Act, 1970: 3

  Indian Merchandise Marks Act, 1889: 3

  Indian Ports Act, 1908: 3

  Indian Post Office Act, 1898: 3

  Indian Railway Board Act, 1905: 3

  Indian Soldiers Litigation Act, 1925: 3

  Industrial Disputes Banking Companies Decision Act, 1955: 3

  Information Technology Act, 2000: 3

  Institutes of Technology Act, 1961: 3

  Karnataka Certain Inams Abolition Act, 1977: 3

  Karnataka Cooperative Societies Act, 1959: 3

  Karnataka Contract Carriages Acquisition Act, 1976: 3

  Karnataka General Clauses Act, 1899: 3

  Karnataka Industrial Areas Development Act, 1966: 3

  Karnataka Land Revenue Act, 1964: 3

  Karnataka Motor Vehicles Taxation Act, 1957: 3

  Karnataka Municipalities Act, 1964: 3

  Karnataka Tax on Entry of Goods Act, 1979: 3

  Karnataka Village Offices Abolition Amendment Act, 1978: 3

  Karnataka Village Offices Abolition Act, 1961: 3

  Kerala Forest Act, 1961: 3

  Kerala Forest Act, 1961: 3

  Kerala Private Forests Vesting and Assignment Act, 1971: 3

  Kurukshetra University Act, 1986: 3

  Madhya Pradesh Abolition of Proprietary Rights Estates, Mahals, Alienated Lands Act, 1950: 3

  Madhya Pradesh Cooperative Societies Act, 1960: 3

  Madhya Pradesh Excise Act, 1915: 3

  Madhya Pradesh Excise Act, 1915: 3

  Madhya Pradesh Sthaniya Kshetra Me Mal Ke Pravesh Par Kar Adhiniyam, 1976: 3

  Maharashtra Industrial Development Act, 1961: 3

  Malabar Tenancy Act, 1929: 3

  Medical Termination of Pregnancy Act, 1971: 3

  Medical Termination of Pregnancy Act, 1971: 3

  Medicinal and Toilet Preparations Excise Duties Act, 1955: 3

  Mental Health Act, 1987: 3

  Merchant Shipping Act, 1958: 3

  Narcotic Drugs and Psychotropic Substances Amendment Act, 2001: 3

  National Commission for Minorities Act, 1992: 3

  National Green Tribunal Act, 2010: 3

  National Highways Act, 1956: 3

  Navy Act, 1957: 3

  Navy Act, 1957: 3

  Orissa Motor Vehicles Taxation Act, 1975: 3

  PEPSU Tenancy and Agricultural Lands Act, 1955: 3

  Presidential and VicePresidential Elections Act, 1952: 3

  Prevention of Cruelty to Animals Act, 1960: 3

  Prisons Act, 1894: 3

  Prize Chits and Money Circulation Schemes Banning Act, 1978: 3

  Protection of Civil Rights Act, 1955: 3

  Provincial Insolvency Act, 1920: 3

  Punjab Cinemas Regulation Act, 1952: 3

  Punjab Cooperative Societies Act, 1961: 3

  Punjab Custom Power to Contest Act, 1920: 3

  Punjab Preemption Repeal Act, 1973: 3

  Punjab Tenancy Act, 1887: 3

  Punjab Town Improvement Act, 1922: 3

  Railway Protection Force Act, 1957: 3

  Railways Act, 1989: 3

  Rajasthan Colonisation Act, 1954: 3

  Rajasthan Land Reforms and Resumption of Jagirs Act, 1952: 3

  Rajasthan Land Revenue Act, 1956: 3

  Regional Rural Banks Act, 1976: 3

  Reserve Bank of India Act, 1934: 3

  Scheduled Castes and Scheduled Tribes Orders Amendment Act, 1976: 3

  Scheduled Castes and the Scheduled Tribes Prevention of Atrocities Act, 1989: 3

  Standards of Weights and Measures Act, 1976: 3

  State Bank of India Subsidiary Banks Act, 1959: 3

  Supreme Court Enlargement of Criminal Appellate Jurisdiction Act, 1970: 3

  Tamil Nadu Land Reforms Fixation of Ceiling on Land Act, 1961: 3

  Textile Undertakings Taking Over of Management Act, 1983: 3

  Trade Marks Act, 1999: 3

  Trade and Merchandise Marks Act, 1958: 3

  Urban Land Ceiling and Regulation Repeal Act, 1999: 3

  Uttar Pradesh Basic Education Act, 1972: 3

  Uttar Pradesh Children Act, 1951: 3

  Uttar Pradesh Higher Education Services Commission Act, 1980: 3

  Uttar Pradesh Imposition of Ceiling on Land Holdings Amendment Act, 1972: 3

  Uttar Pradesh Kshettra Panchayats and Zila Panchayats Adhiniyam, 1961: 3

  Uttar Pradesh Trade Tax Act, 1948: 3

  Uttar Pradesh Urban Planning and Development Act, 1973: 3

  Uttar Pradesh Vigilance Establishment Act, 1965: 3

  Uttar Pradesh Water Supply and Sewerage Act, 1975: 3

  Water Prevention and Control of Pollution Cess Act, 1977: 3

  Working Journalists Conditions of Service and Miscellaneous Provisions Act, 1955: 3

  All India Services Act, 1951: 4

  Andhra Pradesh Telangana Area Abolition of Inams Act, 1955: 4

  Andhra Pradesh Electricity Reform Act, 1998: 4

  Andhra Pradesh Land Grabbing Prohibition Amendment Act, 1987: 4

  Antiquities and Art Treasures Act, 1972: 4

  Bhopal Gas Leak Disaster Processing of Claims Act, 1985: 4

  Bihar Reorganisation Act, 2000: 4

  Bombay Electricity Special Powers Act, 1946: 4

  Bombay Motor Vehicles Tax Act, 1958: 4

  Border Security Force Act, 1968: 4

  Central Sales Tax Second Amendment Act, 1958: 4

  Cigarettes and Other Tobacco Products Prohibition of Advertisement and Regulation of Trade and Commerce, Production, Supply and Distribution Act, 2003: 4

  Cinematograph Act, 1952: 4

  Cooperative Societies Act, 1912: 4

  Code of Criminal Procedure Amendment Act, 2005: 4

  Coffee Act, 1942: 4

  Commission of Sati Prevention Act, 1987: 4

  Companies Amendment Act, 2002: 4

  Constitution Sixteenth Amendment Act, 1963: 4

  Constitution Third Amendment Act, 1954: 4

  Constitution ThirtySixth Amendment Act, 1975: 4

  Defence of India Act, 1939: 4

  Delhi Development Act, 1957: 4

  Delhi School Education Act, 1973: 4

  Delimitation Act, 1972: 4

  Deposit Insurance and Credit Guarantee Corporation Act, 1961: 4

  Depositories Act, 1996: 4

  Dowry Prohibition Amendment Act, 1984: 4

  Election Laws Extension to Sikkim Act, 1976: 4

  Employees State Insurance Act, 1948: 4

  Family Courts Act, 1984: 4

  Fatal Accidents Act, 1855: 4

  Finance Act, 1954: 4

  Finance Act, 1955: 4

  Finance Act, 1961: 4

  Finance Act, 1973: 4

  Finance Act, 1980: 4

  Finance Act, 1988: 4

  Finance Act, 1991: 4

  Finance Act, 1995: 4

  Finance Act, 2001: 4

  Finance Act, 2010: 4

  Finance Act, 2012: 4

  Finance Act, 2015: 4

  General Insurance Business Nationalisation Act, 1972: 4

  Geographical Indications of Goods Registration and Protection Act, 1999: 4

  Government Savings Certificates Act, 1959: 4

  Haryana Ceiling on Land Holdings Act, 1972: 4

  Haryana Public Moneys Recovery of Dues Act, 1979: 4

  Indian Bar Councils Act, 1926: 4

  Indian Bills of Lading Act, 1856: 4

  Indian Boilers Act, 1923: 4

  Indian Ports Act, 1908: 4

  Indian Post Office Act, 1898: 4

  Indian Soldiers Litigation Act, 1925: 4

  Industrial Disputes Amendment Act, 1984: 4

  Insecticides Act, 1968: 4

  Jammu and Kashmir General Sales Tax Act, 1962: 4

  Judges Protection Act, 1985: 4

  Karnataka Contract Carriages Acquisition Act, 1976: 4

  Karnataka Forest Act, 1963: 4

  Karnataka Municipalities Act, 1964: 4

  Karnataka Panchayat Raj Act, 1993: 4

  Karnataka Scheduled Castes and Scheduled Tribes Prohibition of Transfer of Certain Lands Act, 1978: 4

  Kerala Value Added Tax Act, 2003: 4

  Land Acquisition Amendment Act, 1962: 4

  Land Registration Act, 1876: 4

  Lokpal and Lokayuktas Act, 2013: 4

  Madhya Pradesh Abolition of Proprietary Rights Estates, Mahals, Alienated Lands Act, 1950: 4

  Madhya Pradesh Ceiling on Agricultural Holdings Act, 1960: 4

  Madhya Pradesh Public Trusts Act, 1951: 4

  Madhya Pradesh Zila Yojana Samiti Adhiniyam, 1995: 4

  Madras Estates Abolition and Conversion into Ryotwari Act, 1948: 4

  Maharashtra Private Security Guards Regulation of Employment and Welfare Act, 1981: 4

  Maharashtra Restoration of Lands to Scheduled Tribes Act, 1974: 4

  Maharashtra Slum Areas Improvement, Clearance and Redevelopment Act, 1971: 4

  Maharashtra Value Added Tax Act, 2002: 4

  Maharashtra Zilla Parishads and Panchayat Samitis Act, 1961: 4

  Malabar Tenancy Act, 1929: 4

  Marine Insurance Act, 1963: 4

  Muslim Wakfs Act, 1954: 4

  Mussalman Wakf Validating Act, 1913: 4

  National Capital Region Planning Board Act, 1985: 4

  National Rural Employment Guarantee Act, 2005: 4

  New Delhi Municipal Council Act, 1994: 4

  Official Trustees Act, 1913: 4

  Oil Industry Development Act, 1974: 4

  Orissa Land Reforms Act, 1960: 4

  Orissa Land Reforms Act, 1960: 4

